Company ID,Organization Name,Founded Year,Organization Name URL,Headquarters Country,Number of Founders,Age,Hub Binary,B2B Binary,Number Seed Rounds,Avg Seed Investor Distance,Avg Seed Investor Pairwise Distance,Average Seed Investors Portfolio Organizations,Number Seed Investors,Avg Age of Seed Investors,Specific VC in Seed Binary,Target VC in Seed Binary,Hub VC in Seed Binary,Accelerator Funding Binary,Angel Group Funding Binary,Micro VC Funding Binary,Corporate Venture Capital Funding Binary,Homecountry Investor in Seed Binary,Seed Investor Same City,Seed Lead Investor Same City,Seed Lead Investor Same City,Total Seed Funding (M),Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate,Other,Success,Exit Binary,Funding Success,Years to Exit,Last Equity Funding Type,Latitude,Longitude,Regional Seed Investor Binary,Overregional Seed Investor Binary,Min Seed Investor Distance,Number Lead Seed Investors,Years to Seed,Regional Lead Seed Investor Binary,Overregional Seed Investor Binary,Overregional Lead Seed Investor Binary,Avg Exits of Seed Investors,Specific Lead VC in Seed Binary,Target Lead VC in Seed Binary,Accelerator Lead Funding Binary,Angel Group Lead Funding Binary,Micro VC Lead Funding Binary,Corporate Venture Capital Lead Funding Binary,Number Seed Investors Same City,Number Seed Lead Investors Same City,Seed Lead Investor Same City,Seed Lead Investor Same City,Number Homecountry Investors,Number Homecountry Lead Investors,Homecountry Lead Investor,Hub Lead VC in Seed Binary,VCs Within 50km,VCs Within 50km,Top University Ecosystem Binary,Top University Ecosystem Binary,Top University Count,Top University Count,Founded Startups in Environment,Successful Startups in Environment,Share Successful Startups in Environment,Share Successful Startups in Environment,Distance to Hub,Minimum Seed VC Distance - Non Lead,Avg Seed VC Distance - Non Lead,Maximum Seed VC Distance - Non Lead,Minimum Lead Seed VC Distance,Avg Lead Seed VC Distance,Maximum Lead Seed VC Distance,Min Seed Investor Pairwise Distance,Max Seed Investor Pairwise Distance,GDP Growth (%) in Funding Year,Investment Volume in First Seed Year (log),Exit Date,Max Seed Investor Distance
13882,Augnet,2018,https://www.crunchbase.com/organization/augnet,United Kingdom,1.0,1,True,False,1,0.0,0.0,59.0,1,15.0,False,False,True,False,False,False,False,True,True,True,True,1.646059,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,1.0,1,True,False,False,5.0,False,False,False,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,8.006700845440367,,0.0
13885,Rent Chief,2018,https://www.crunchbase.com/organization/rent-chief,United Kingdom,1.0,1,False,True,1,107.96347270850166,0.0,100.0,1,2.0,False,False,False,False,False,False,False,True,False,False,False,0.329325,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,Seed,52.4494246,-1.9305743,False,True,107.96347270850166,,1,False,True,False,2.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,11,11,True,True,1,1,38,2,0.0526315789473684,0.0526315789473684,90.13888067316496,107.96347270850166,107.96347270850166,107.96347270850166,0.0,0.0,0.0,0.0,0.0,2.07,8.006700845440367,,107.96347270850166
5445,LevelUP,2018,https://www.crunchbase.com/organization/levelup-2,Estonia,4.0,0,True,False,1,0.0,0.0,447.0,1,6.0,False,True,True,True,False,False,False,True,True,False,False,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Pre-Seed,59.4372155,24.7453688,True,False,0.0,,0,False,False,False,13.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,39,39,False,False,0,0,119,10,0.0840336134453781,0.0840336134453781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3.66612246699132,,0.0
13887,Sellar,2018,https://www.crunchbase.com/organization/sellar,United Kingdom,3.0,0,True,False,1,4232.912394340025,8155.867103890571,58.0,2,7.5,False,True,True,True,False,False,False,False,False,False,False,0.0,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,False,True,932.65776777123,1.0,0,False,True,True,266.0,False,True,True,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,932.65776777123,932.65776777123,932.65776777123,7533.16702090882,7533.16702090882,7533.16702090882,8155.867103890571,8155.867103890571,2.07,7.696667081526462,,7533.16702090882
13888,Ahauz,2018,https://www.crunchbase.com/organization/ahauz,United Kingdom,2.0,0,True,True,1,0.0,0.0,66.0,1,5.0,False,False,True,False,False,False,False,True,True,True,True,0.425974,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,1.0,0,True,False,False,16.0,False,False,False,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,0.0
13871,Continually,2018,https://www.crunchbase.com/organization/continually,United Kingdom,1.0,0,False,False,1,0.0,0.0,105.0,1,4.0,False,False,False,False,False,False,False,True,True,True,True,0.486674,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,,Seed,54.5975804,-5.9277097,True,False,0.0,1.0,0,True,False,False,7.0,False,False,False,False,False,False,1,1,True,True,1,1,True,False,11,11,False,False,0,0,47,3,0.0638297872340425,0.0638297872340425,140.4898807118673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,0.0
13870,Edplus,2018,https://www.crunchbase.com/organization/edplus,United Kingdom,1.0,0,True,False,1,0.0,0.0,84.0,1,3.0,True,False,True,False,False,False,False,True,True,True,True,0.0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,,Pre-Seed,51.7520131,-1.2578499,True,False,0.0,1.0,0,True,False,False,13.0,True,False,False,False,False,False,1,1,True,True,1,1,True,True,18,18,True,True,1,1,76,19,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,0.0
13869,Stairway Learning,2018,https://www.crunchbase.com/organization/stairway-learning,United Kingdom,1.0,1,True,False,1,8755.918082111088,0.0,7.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,1.229175,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,False,True,8755.918082111088,,1,False,True,False,0.0,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,8755.918082111088,8755.918082111088,8755.918082111088,0.0,0.0,0.0,0.0,0.0,2.07,8.006700845440367,,8755.918082111088
13903,Glas Data,2018,https://www.crunchbase.com/organization/glas-data,United Kingdom,2.0,1,False,True,1,168.1579769411976,317.61786974738834,105.5,2,9.0,False,False,False,False,False,False,False,True,False,False,False,0.45449,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,,Seed,50.1685457,-5.1034063,True,True,11.1592844050949,1.0,1,False,True,True,4.5,False,False,False,False,False,False,0,0,False,False,2,1,True,False,1,1,False,False,0,0,2,0,0.0,0.0,321.7131590660357,11.1592844050949,11.1592844050949,11.1592844050949,325.1566694773003,325.1566694773003,325.1566694773003,317.61786974738834,317.61786974738834,2.07,8.006700845440367,,325.1566694773003
5491,DX.Exchange,2018,https://www.crunchbase.com/organization/dx-exchange,Estonia,1.0,0,True,True,1,8790.766821121179,0.0,276.0,1,3.0,False,False,False,True,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,Seed,59.4372155,24.7453688,False,True,8790.766821121179,1.0,0,False,True,True,40.0,False,False,True,False,False,False,0,0,False,False,0,0,False,False,39,39,False,False,0,0,119,10,0.0840336134453781,0.0840336134453781,0.0,0.0,0.0,0.0,8790.766821121179,8790.766821121179,8790.766821121179,0.0,0.0,2.07,3.66612246699132,,8790.766821121179
13901,Moto Tattoo,2018,https://www.crunchbase.com/organization/moto-tattoo,United Kingdom,2.0,0,True,False,3,0.0,0.0,39.0,1,4.0,False,False,True,False,False,True,False,True,True,True,True,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,True,False,0.0,1.0,0,True,False,False,2.0,False,False,False,False,True,False,3,3,True,True,3,3,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,0.0
13862,The Ticket Bank,2018,https://www.crunchbase.com/organization/the-ticket-bank,United Kingdom,2.0,1,False,False,3,228.25779334307825,0.0,87.5,2,7.8,True,False,True,True,True,False,False,True,False,False,False,0.401545,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,Seed,53.3783713,-1.4621381,False,True,228.25779334307825,,1,False,True,False,2.5,False,False,False,False,False,False,0,0,False,False,4,0,False,False,13,13,True,True,1,1,14,2,0.1428571428571428,0.1428571428571428,53.07812828238525,228.25779334307825,228.25779334307825,228.25779334307825,0.0,0.0,0.0,0.0,0.0,2.07,8.006700845440367,,228.25779334307825
5384,Moduulo,2018,https://www.crunchbase.com/organization/moduulo,Estonia,3.0,2,True,True,1,0.0,0.0,447.0,1,8.0,False,True,True,True,False,False,False,True,True,True,True,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,Pre-Seed,59.4372155,24.7453688,True,False,0.0,1.0,2,True,False,False,13.0,False,True,True,False,False,False,1,1,True,True,1,1,True,True,39,39,False,False,0,0,119,10,0.0840336134453781,0.0840336134453781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3.845883202923601,,0.0
13900,Kimai,2018,https://www.crunchbase.com/organization/kimaï,United Kingdom,2.0,1,True,False,1,4385.938192625817,8771.876385251633,54.5,2,5.0,False,False,True,False,True,False,False,True,True,True,True,1.536446,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,True,0.0,1.0,1,True,True,False,11.0,False,False,False,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,8771.876385251633,8771.876385251633,8771.876385251633,0.0,0.0,0.0,8771.876385251633,8771.876385251633,2.07,8.006700845440367,,8771.876385251633
13861,Pave,2018,https://www.crunchbase.com/organization/portify,United Kingdom,2.0,0,True,True,2,155.24533635036508,310.49067270073016,178.0,3,7.0,False,True,True,True,False,False,False,True,True,True,True,6.736647,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,True,0.0,2.0,0,True,True,True,20.2,False,True,False,False,False,False,4,1,True,True,4,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,388.1133408759127,776.2266817518254,0.0,776.2266817518254,2.07,7.696667081526462,,776.2266817518254
13866,BAMBINISTA,2018,https://www.crunchbase.com/organization/bambinista,United Kingdom,1.0,1,True,False,2,5712.316248406614,0.0,131.0,1,2.0,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,False,True,5712.316248406614,1.0,1,False,True,True,1.0,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,5712.316248406614,5712.316248406614,5712.316248406614,0.0,0.0,2.07,8.006700845440367,,5712.316248406614
5478,Allies,2018,https://www.crunchbase.com/organization/allies-digital,Estonia,1.0,2,True,True,2,4110.014755062377,8067.105906834532,20.5,2,12.5,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,59.4372155,24.7453688,True,True,82.41180752014505,2.0,2,True,True,True,3.5,False,False,False,False,False,False,0,0,False,False,0,0,False,True,39,39,False,False,0,0,119,10,0.0840336134453781,0.0840336134453781,0.0,0.0,0.0,0.0,82.41180752014505,4110.014755062377,8137.617702604609,8067.105906834532,8067.105906834532,2.07,3.845883202923601,,8137.617702604609
13898,PEP Health,2018,https://www.crunchbase.com/organization/pep-health,United Kingdom,2.0,0,True,True,1,358.9453408629936,0.0,36.0,1,4.0,True,False,True,True,False,False,False,False,False,False,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,False,True,358.9453408629936,1.0,0,False,True,True,0.0,True,False,True,False,False,False,0,0,False,False,0,0,False,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,358.9453408629936,358.9453408629936,358.9453408629936,0.0,0.0,2.07,7.696667081526462,,358.9453408629936
13897,nSpireMe,2018,https://www.crunchbase.com/organization/nspireme,United Kingdom,1.0,0,True,False,1,0.0,0.0,66.0,1,5.0,False,False,True,False,False,False,False,True,True,True,True,0.385735,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,1.0,0,True,False,False,16.0,False,False,False,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,0.0
13896,AskWinston,2018,https://www.crunchbase.com/organization/ask-winston,United Kingdom,2.0,2,True,True,1,7533.16702090882,0.0,0.0,1,14.0,False,True,False,True,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,False,True,7533.16702090882,1.0,2,False,True,True,527.0,False,True,True,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,7533.16702090882,7533.16702090882,7533.16702090882,0.0,0.0,2.07,7.901377353792616,,7533.16702090882
13867,Ricochet.ai,2018,https://www.crunchbase.com/organization/ricochet-0403,United Kingdom,1.0,0,False,True,1,0.0,0.0,285.0,1,14.0,False,True,False,False,False,False,False,True,True,True,True,0.0,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,2.0,Pre-Seed,54.9647154,-1.6389635,True,False,0.0,1.0,0,True,False,False,27.0,False,True,False,False,False,False,1,1,True,True,1,1,True,False,8,8,False,False,0,0,92,6,0.0652173913043478,0.0652173913043478,169.78397999681997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,2020-12-15,0.0
13868,Kiimo,2018,https://www.crunchbase.com/organization/kiimo,United Kingdom,1.0,0,True,True,1,321.44881921361235,0.0,230.0,1,8.0,False,False,True,True,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,,Pre-Seed,51.4893335,-0.1440551,False,True,321.44881921361235,,0,False,True,False,44.0,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,321.44881921361235,321.44881921361235,321.44881921361235,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,321.44881921361235
5396,Pulse & Fidelity,2018,https://www.crunchbase.com/organization/pulse-fidelity,Estonia,1.0,2,True,False,1,283.29321371583814,0.0,38.0,1,7.0,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,,Pre-Seed,59.4372155,24.7453688,False,True,283.29321371583814,1.0,2,False,True,True,1.0,True,False,False,False,False,False,0,0,False,False,0,0,False,False,39,39,False,False,0,0,119,10,0.0840336134453781,0.0840336134453781,0.0,0.0,0.0,0.0,283.29321371583814,283.29321371583814,283.29321371583814,0.0,0.0,2.07,3.845883202923601,,283.29321371583814
13927,Lumi Space,2018,https://www.crunchbase.com/organization/lumi-space,United Kingdom,1.0,1,True,True,1,0.0,0.0,350.0,1,8.0,False,True,True,True,False,False,False,True,True,True,True,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,True,False,0.0,1.0,1,True,False,False,36.0,False,True,True,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,8.006700845440367,,0.0
13924,Panakeia Technologies,2018,https://www.crunchbase.com/organization/panakeia-technologies,United Kingdom,2.0,1,True,True,1,0.0,0.0,350.0,1,8.0,False,True,True,True,False,False,False,True,True,True,True,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,True,False,0.0,1.0,1,True,False,False,36.0,False,True,True,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,8.006700845440367,,0.0
5303,Kipwise,2018,https://www.crunchbase.com/organization/kipwise,Estonia,3.0,0,True,True,1,8044.611135538457,0.0,0.0,1,12.0,False,True,False,True,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,,Pre-Seed,59.4372155,24.7453688,False,True,8044.611135538457,,0,False,True,False,527.0,False,False,False,False,False,False,0,0,False,False,0,0,False,False,39,39,False,False,0,0,119,10,0.0840336134453781,0.0840336134453781,0.0,8044.611135538457,8044.611135538457,8044.611135538457,0.0,0.0,0.0,0.0,0.0,2.07,3.66612246699132,,8044.611135538457
13792,Fenton & Co,2018,https://www.crunchbase.com/organization/fenton-co,United Kingdom,1.0,0,True,False,1,0.0,0.0,66.0,1,16.0,False,False,True,False,False,False,False,True,True,False,False,1.115909,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,,0,False,False,False,5.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,0.0
13950,Rap Fame,2018,https://www.crunchbase.com/organization/rap-tech,United Kingdom,2.0,2,True,False,1,0.0,0.0,30.0,1,4.0,True,False,True,False,False,False,False,True,True,True,True,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,1.0,2,True,False,False,2.0,True,False,False,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.901377353792616,,0.0
13949,Kanda,2018,https://www.crunchbase.com/organization/kanda-742f,United Kingdom,3.0,2,False,True,3,5637.785050502099,5176.841148989149,371.6666666666667,4,6.0,True,True,True,False,False,True,False,True,False,False,False,0.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,,Seed,52.2814519,-1.5815742,False,True,132.25347647757948,,2,False,True,False,56.8,False,False,False,False,False,False,0,0,False,False,1,0,False,False,12,12,True,True,1,1,6,0,0.0,0.0,62.900988366594824,132.25347647757948,5637.785050502099,8484.866415113911,0.0,0.0,0.0,0.0,8616.713337577476,2.07,7.901377353792616,,8484.866415113911
13795,Guardara,2018,https://www.crunchbase.com/organization/guardara,United Kingdom,2.0,2,True,True,2,9195.039782304835,14552.763726840698,110.0,2,12.0,False,True,False,True,False,False,True,False,False,False,False,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,False,True,7533.16702090882,1.0,2,False,True,True,284.5,False,True,True,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,10856.912543700852,10856.912543700852,10856.912543700852,7533.16702090882,7533.16702090882,7533.16702090882,14552.763726840698,14552.763726840698,2.07,7.901377353792616,,10856.912543700852
13796,CRUX Knowledge,2018,https://www.crunchbase.com/organization/crux-knowledge,United Kingdom,2.0,2,True,True,1,919.330703541374,10.395175565169897,12.0,2,20.0,False,False,True,False,False,False,False,False,False,False,False,1.248396,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,False,True,918.452570524003,1.0,2,False,True,True,1.5,False,False,False,False,False,False,0,0,False,False,0,0,False,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,920.2088365587446,920.2088365587446,920.2088365587446,918.452570524003,918.452570524003,918.452570524003,10.395175565169897,10.395175565169897,2.07,7.901377353792616,,920.2088365587446
5213,Outfunnel,2018,https://www.crunchbase.com/organization/outfunnel,Estonia,3.0,0,True,True,2,417.1019693395669,590.1589843281507,39.57142857142857,6,5.6,False,False,True,False,True,False,False,True,True,False,False,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Pre-Seed,59.4372155,24.7453688,True,True,0.0,2.0,0,False,True,True,3.9,False,False,False,False,False,False,4,0,False,False,4,0,False,True,39,39,False,False,0,0,119,10,0.0840336134453781,0.0840336134453781,0.0,0.0,208.40976961060383,1042.0488480530191,835.6160892709296,938.8324686619744,1042.0488480530191,0.0,1042.0488480530191,2.07,3.66612246699132,,1042.0488480530191
13947,Sauron Security,2018,https://www.crunchbase.com/organization/sauron-security,United Kingdom,2.0,0,True,True,1,98.1841347761768,0.0,70.0,1,3.0,True,False,True,False,False,False,False,True,False,False,False,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,,Seed,51.4893335,-0.1440551,True,False,98.1841347761768,1.0,0,True,False,False,12.0,True,False,False,False,False,False,0,0,False,False,1,1,True,True,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,98.1841347761768,98.1841347761768,98.1841347761768,0.0,0.0,2.07,7.696667081526462,,98.1841347761768
13790,Codices Interactive,2018,https://www.crunchbase.com/organization/codices-interactive,United Kingdom,2.0,2,False,False,1,194.53775909638944,370.2571343568188,13.5,2,5.5,False,False,True,True,True,False,False,True,False,False,False,1.012865,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,Seed,50.1685457,-5.1034063,True,True,11.1592844050949,1.0,2,True,True,False,0.0,False,False,False,False,False,False,0,0,False,False,2,1,True,False,1,1,False,False,0,0,2,0,0.0,0.0,321.7131590660357,377.9162337876839,377.9162337876839,377.9162337876839,11.1592844050949,11.1592844050949,11.1592844050949,370.2571343568188,370.2571343568188,2.07,7.901377353792616,,377.9162337876839
13944,Virtue Health,2018,https://www.crunchbase.com/organization/virtue-health,United Kingdom,2.0,1,True,True,1,4396.686092268577,8067.0621989158035,684.0,2,10.5,False,True,True,True,False,False,True,False,False,False,False,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,False,True,1260.2051636283356,,1,False,True,False,289.5,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,1260.2051636283356,4396.686092268577,7533.16702090882,0.0,0.0,0.0,8067.0621989158035,8067.0621989158035,2.07,8.006700845440367,,7533.16702090882
13837,KiKapay,2018,https://www.crunchbase.com/organization/kikapay,United Kingdom,2.0,2,True,True,1,0.0,0.0,26.0,1,6.0,False,False,True,False,False,False,False,True,True,False,False,0.534608,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,,2,False,False,False,1.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.901377353792616,,0.0
5222,Remato,2018,https://www.crunchbase.com/organization/remato,Estonia,4.0,1,False,True,3,163.40299039363308,0.0,33.0,4,4.8,False,False,True,False,False,False,False,True,False,False,False,1.643864,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,Seed,58.3801207,26.72245,False,True,163.40299039363308,2.0,1,False,True,True,1.2,False,False,False,False,False,False,0,0,False,False,6,2,True,True,1,1,False,False,0,0,18,2,0.1111111111111111,0.1111111111111111,163.4029903936329,163.40299039363308,163.40299039363308,163.40299039363308,163.40299039363308,163.40299039363308,163.40299039363308,0.0,0.0,2.07,3.616308761279101,,163.40299039363308
13940,Maybe*,2018,https://www.crunchbase.com/organization/maybe,United Kingdom,3.0,0,False,True,1,137.46552838519207,0.0,5.0,1,3.0,False,False,False,False,False,False,False,True,False,False,False,0.0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,,Seed,52.4494246,-1.9305743,False,True,137.46552838519207,1.0,0,False,True,True,0.0,False,False,False,False,False,False,0,0,False,False,1,1,True,False,11,11,True,True,1,1,38,2,0.0526315789473684,0.0526315789473684,90.13888067316496,0.0,0.0,0.0,137.46552838519207,137.46552838519207,137.46552838519207,0.0,0.0,2.07,7.696667081526462,,137.46552838519207
13802,Kagenova,2018,https://www.crunchbase.com/organization/kagenova,United Kingdom,3.0,1,False,False,1,498.0684514064492,932.65776777123,53.0,2,1.0,False,False,True,False,False,False,False,True,False,False,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Pre-Seed,51.2192418,-0.4422487,True,True,36.47939923167927,1.0,1,True,True,False,5.0,False,False,False,False,False,False,0,0,False,False,1,1,True,True,640,640,False,False,0,0,16,3,0.1875,0.1875,40.9545255282079,959.6575035812192,959.6575035812192,959.6575035812192,36.47939923167927,36.47939923167927,36.47939923167927,932.65776777123,932.65776777123,2.07,8.006700845440367,,959.6575035812192
13803,Sparkinity,2018,https://www.crunchbase.com/organization/sparkinity,United Kingdom,2.0,0,True,True,3,5712.316248406614,0.0,87.66666666666667,2,0.5,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,Pre-Seed,51.4893335,-0.1440551,False,True,5712.316248406614,,0,False,True,False,0.7,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,5712.316248406614,5712.316248406614,5712.316248406614,0.0,0.0,0.0,0.0,0.0,2.07,7.696667081526462,,5712.316248406614
13806,XeroE,2018,https://www.crunchbase.com/organization/xeroe,United Kingdom,1.0,1,True,True,2,0.0,0.0,164.0,1,8.0,True,False,True,True,False,False,False,True,True,False,False,0.635396,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,5.0,Equity Crowdfunding,51.4893335,-0.1440551,True,False,0.0,,1,False,False,False,4.0,False,False,False,False,False,False,2,0,False,False,2,0,False,False,643,643,True,True,5,5,2202,462,0.2098092643051771,0.2098092643051771,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,8.006700845440367,2023-05-04,0.0
13801,Reloyalty,2018,https://www.crunchbase.com/organization/reloyalty,United Kingdom,3.0,0,True,False,2,2014.796974459717,0.0,132.5,2,6.0,True,True,False,False,False,False,False,False,False,False,False,0.65787,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,,Seed,51.4893335,-0.1440551,False,True,2014.796974459717,1.0,0,False,True,True,9.0,True,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,2202,463,0.2102633969118982,0.2102633969118982,4.639509600861782,2014.796974459717,2014.796974459717,2014.796974459717,2014.796974459717,2014.796974459717,2014.796974459717,0.0,0.0,2.07,7.696667081526462,,2014.796974459717
