Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,number_lead_seed_investors,years_to_seed,regional_seed_investor_binary,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_exits_of_seed_investors,specific_lead_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_lead_funding_binary,angel_group_lead_funding_binary,micro_vc_lead_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,number_homecountry_investors,number_homecountry_lead_investors,homecountry_lead_investor,hub_lead_vc_in_seed_binary,vcs_within_50km,vcs_within_50km,top_university_count,top_university_count,top_university_ecosystem_binary,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,share_successful_startups_in_environment,distance_to_hub,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,gdp_growth_funding_year,investment_volume_first_seed_year,exit_date,max_seed_investor_distance,seed_investors_all_same_country,seed_investors_all_same_country_as_startup,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,global_pca_component,homecountry_pca_component,european_investor,all_european_investor,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor,has_seed_funding,has_venture___series_unknown_funding,has_grant_funding,has_private_equity_funding,has_secondary_market_funding,has_series_a_funding,has_debt_financing_funding,has_series_b_funding,has_angel_funding,has_series_c_funding,has_series_d_funding,has_series_e_funding,has_series_f_funding,has_corporate_round_funding,has_equity_crowdfunding_funding,has_post_ipo_equity_funding,has_convertible_note_funding,has_non_equity_assistance_funding,has_pre_seed_funding,has_funding_round_funding,has_product_crowdfunding_funding,has_series_g_funding,has_series_h_funding,has_post_ipo_secondary_funding,has_post_ipo_debt_funding,first_follow_on_date,follow_on,follow_on_after_1_year,follow_on_after_2_year,follow_on_after_3_year,follow_on_after_4_year,follow_on_after_5_year
7640,dropnostix,https://www.crunchbase.com/organization/dropnostix,2015,Germany,52.4009309,13.0591397,2.0,1,False,True,1.454076,2,1,0.0,0.0,0.0,57.0,23.0,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0014868660168511482,1.2132531084797953e-07,0.2987918598730758,1.9758430291269276e-05,0.009640102827763496,0.0,0.30105792079929633,0.0007786253206266532,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,6.0,False,False,False,False,False,False,2,2,True,True,True,True,True,True,True,True,2,2,True,False,173,173,0,0,False,False,14,2,0.1428571428571428,0.1428571428571428,26.06915368193726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,,0.0,True,True,True,2016-06-01,2016-06-01,-0.5766671410127618,-0.5193539213485048,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2019-01-09,False,False,False,False,False,False
7644,stimOS,https://www.crunchbase.com/organization/stimos,2015,Germany,47.659216,9.1750718,3.0,2,False,True,1.683338,2,2,207.5317200837291,124.45351411859257,175.88497082485708,236.33333333333337,34.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.022302990252767222,4.623700126266856e-06,0.3372084572230772,0.0014207575673971318,0.16388174807197942,7.434290651428169e-05,0.41258974119903563,0.06312585792836285,False,False,False,,Series A,,2,False,False,False,True,True,True,True,False,42.3,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,3,0,False,False,12,12,0,0,False,False,1,0,0.0,0.0,57.181730678430824,124.45351411859257,207.5317200837291,373.6881320140023,0.0,0.0,0.0,0.0,263.8274562372856,2.31,7.244941546337007,,373.6881320140023,True,True,False,2017-07-27,2017-07-27,1.33544499211823,1.4976243804271983,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-04-08,True,False,False,True,True,True
7386,Smartlane,https://www.crunchbase.com/organization/smartlane,2015,Germany,48.1371079,11.5753822,3.0,1,True,True,0.0,6,3,522.7112840714091,433.53418694635695,200.88104667229027,18.0,1.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.002065091690071039,0.00019833718297928416,0.3195050601028622,2.88303080369174e-05,0.010925449871465294,0.00044390268575089306,0.3151316153407425,0.000745166732972359,False,False,False,,Seed,2.0,1,False,False,False,True,True,True,True,True,3.0,True,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,6,4,True,True,129,129,2,2,True,True,124,44,0.3548387096774194,0.3548387096774194,0.0,522.6465169816273,522.6465169816273,522.6465169816273,433.53418694635695,522.7436676163001,611.9531482862432,0.0,370.19550915568703,2.31,7.244941546337007,,611.9531482862432,True,True,False,2016-06-01,2021-03-15,-0.24336272332396663,-0.4432568963435548,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2022-11-01,True,False,True,True,True,True
7649,Talon.One,https://www.crunchbase.com/organization/talon-one,2015,Germany,52.510885,13.3989367,4.0,1,True,True,0.0,4,3,7646.294044118934,0.0,10291.09829314864,39.666666666666664,5.0,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,0.0014042623492483066,0.0001397756599023712,0.3006604817725333,8.68915913723827e-06,0.006426735218508997,0.0,0.27511922280773526,2.766847351081303e-06,False,False,False,,Series D,1.0,1,True,True,True,True,True,True,True,False,7.3,False,False,False,False,True,False,2,2,True,True,True,True,True,True,True,True,2,2,True,True,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,6843.708575011286,11469.4410661784,16095.173557345515,0.0,0.0,0.0,0.0,16095.173557345515,2.31,7.244941546337007,,16095.173557345515,False,False,False,2016-02-01,2016-06-01,-0.472700530753899,-0.6447604846942706,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
7385,FlyNex,https://www.crunchbase.com/organization/flynex-2,2015,Germany,51.3406321,12.3747329,4.0,2,False,True,3.53106,3,2,93.66141843907764,0.0,187.32283687815527,239.0,9.8,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,0.025111514951263833,0.00026206487573607123,0.34239349697297605,0.0014420805150989105,0.18444730077120822,0.0030025090291948492,0.4238446842390626,0.06452604577914901,False,False,False,,Venture - Series Unknown,2.0,2,True,True,True,True,True,True,True,True,38.0,False,True,False,False,False,False,3,3,True,True,True,True,True,True,True,True,4,4,True,False,5,5,0,0,False,False,14,5,0.3571428571428571,0.3571428571428571,147.86552184653277,0.0,0.0,0.0,0.0,93.66141843907764,374.64567375631054,0.0,374.64567375631054,2.31,7.244941546337007,,374.64567375631054,True,True,False,2017-08-10,2017-08-10,1.7627590396312782,1.7690706287662228,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017-10-08,True,True,True,True,True,True
7654,StriveWire,https://www.crunchbase.com/organization/strivewire,2015,Germany,53.550341,10.000654,2.0,1,True,False,0.0,2,1,493.14432042253986,493.14432042253986,0.0,5.0,16.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0.0002478110028085247,0.0,0.2725212506859051,9.81824829536321e-07,0.0006426735218508997,0.0,0.24277384162016427,2.933108900947913e-06,False,False,False,,Angel,,1,False,False,False,True,True,True,True,False,2.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,0,False,False,48,48,1,1,True,True,81,25,0.3086419753086419,0.3086419753086419,0.0,493.14432042253986,493.14432042253986,493.14432042253986,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,,493.14432042253986,True,True,False,2016-01-01,2016-01-01,-0.8629354402240204,-0.7972694272747556,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018-01-02,False,False,False,False,False,False
7658,Veeplay,https://www.crunchbase.com/organization/veeplay,2015,Germany,48.1371079,11.5753822,3.0,1,True,True,0.51,6,3,7451.193856180288,4573.114801487993,5113.45300068613,141.0,18.5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.03213282669750537,0.0,0.3817923565847859,0.05111633898867762,0.030848329048843187,0.0,0.33546001074845233,0.0006350651387232168,False,False,False,,Pre-Seed,2.0,1,False,False,False,True,True,True,True,True,284.0,False,True,True,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,129,129,2,2,True,True,124,44,0.3548387096774194,0.3548387096774194,0.0,4573.114801487993,6491.834171282856,8410.55354107772,8410.55354107772,8410.55354107772,8410.55354107772,0.0,12499.551779454983,2.31,7.244941546337007,,8410.55354107772,False,False,False,2016-01-01,2019-01-23,5.083024345243874,-0.28405844556443416,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
7661,synergist.io,https://www.crunchbase.com/organization/synergist-io,2015,Germany,52.510885,13.3989367,1.0,1,True,True,3.165232,4,1,0.0,0.0,0.0,51.0,92.5,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,0.0006608293408227325,0.0,0.2799035559420008,8.704520907940705e-06,0.005141388174807198,0.0,0.31373482413755777,0.000256118392256125,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,12.0,False,False,False,False,False,False,4,4,True,True,True,True,True,True,True,True,4,4,True,True,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,,0.0,True,True,True,2016-08-26,2017-10-18,-0.777551437890837,-0.5001400026792706,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
7621,Zazu,https://www.crunchbase.com/organization/cutnut,2015,Germany,53.550341,10.000654,3.0,2,True,True,0.722925,3,1,0.0,0.0,0.0,47.0,2.0,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0028911283660994548,0.0,0.28631334807054726,1.4304494566098194e-05,0.013496143958868894,0.0,0.30385812564336323,0.0002727275446830477,False,False,False,,Seed,,2,True,True,False,False,False,False,False,False,5.0,False,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,3,0,False,False,48,48,1,1,True,True,81,25,0.3086419753086419,0.3086419753086419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,,0.0,True,True,True,2017-08-15,2017-08-15,-0.5640054850589709,-0.4960934063994404,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2018-01-06,False,False,False,False,False,False
7375,MessengerPeople,https://www.crunchbase.com/organization/messengerpeople,2015,Germany,48.1371079,11.5753822,3.0,1,True,True,0.0,2,1,272.73164758636767,272.73164758636767,0.0,5.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,8.260366760284156e-05,0.0,8.260366760284156e-05,1.8681563977467365e-43,0.0006426735218508997,0.0,0.0006426735218508997,7.944701464010708e-19,True,True,False,6.0,Series A,1.0,1,False,False,False,True,True,True,True,True,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,2,True,False,129,129,2,2,True,True,124,43,0.3467741935483871,0.3467741935483871,0.0,0.0,0.0,0.0,272.73164758636767,272.73164758636767,272.73164758636767,0.0,0.0,2.31,7.244941546337007,2021-09-22,272.73164758636767,True,True,False,2016-06-01,2016-06-01,-2.8751250375981297,-1.723369859131534,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
7588,MountLytics,https://www.crunchbase.com/organization/mapcase-media,2015,Germany,50.1504737,8.5607767,3.0,2,False,False,4.977712,4,2,161.57564989197215,23.99260856197792,184.4891899972172,56.5,9.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,0.00479101272096481,0.0005791241716845527,0.30713001447219085,5.665989278807115e-05,0.029562982005141385,0.003499641067918569,0.3214930913001822,0.0031242043355255034,False,False,False,,Seed,1.0,2,True,True,False,True,True,True,True,True,5.5,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,8,4,True,False,47,47,0,0,False,False,24,8,0.3333333333333333,0.3333333333333333,307.5608722928123,23.99260856197792,23.99260856197792,23.99260856197792,299.15869122196636,299.15869122196636,299.15869122196636,0.0,322.8560824951301,2.31,7.244941546337007,,299.15869122196636,True,True,False,2017-02-09,2018-02-13,0.13492597170032322,-0.18257171897488436,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
7412,Caroobi,https://www.crunchbase.com/organization/caroobi,2015,Germany,52.510885,13.3989367,2.0,0,True,False,0.0,6,6,2656.1360274219423,0.0,3958.181447477022,107.0,4.3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.013712208822071699,0.0009304244907843617,0.3557508505609986,0.0002638325755584802,0.04820051413881748,0.004086973875082509,0.3796415735466693,0.0006170109284045891,False,False,False,,Series B,,0,True,True,False,True,True,True,True,False,40.5,False,False,False,False,False,False,9,0,False,False,False,False,False,False,False,False,12,0,False,False,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,0.0,2656.1360274219423,9129.12375017507,0.0,0.0,0.0,0.0,9154.368196814969,2.31,6.803505257608338,,9129.12375017507,False,False,False,2015-11-01,2016-05-25,1.4118267125365052,0.12125100784669286,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017-12-07,True,False,True,True,True,True
7411,Toposens,https://www.crunchbase.com/organization/toposens,2015,Germany,48.1371079,11.5753822,3.0,3,True,True,3.8,4,4,4151.491142826078,463.2343668187839,5005.391331123265,28.75,5.4,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.009334214439121096,0.00023901962659226525,0.3486056119969397,0.0012595008524915595,0.018637532133676093,7.020415969693725e-05,0.3154437040907705,3.7186430012029415e-05,False,False,False,,Venture - Series Unknown,2.0,3,False,False,False,True,True,True,True,True,44.0,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,129,129,2,2,True,True,124,44,0.3548387096774194,0.3548387096774194,0.0,463.2343668187839,3613.158603024823,9457.788871731682,463.2343668187839,4958.9899525279625,9454.74553823714,0.0,9381.876178376142,2.31,7.244941546337007,,9457.788871731682,False,False,False,2018-10-05,2020-05-07,0.6068110957428268,-0.42669807677332255,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,2020-07-05,True,True,True,True,True,True
7597,Plantix,https://www.crunchbase.com/organization/peat,2015,Germany,52.510885,13.3989367,7.0,1,True,True,13.186638,6,2,3035.1263677656916,0.0,4856.202188425106,303.3333333333333,9.7,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,0.009747232777135304,0.00011907857335127134,0.33250494766232,0.00010327442032064851,0.04113110539845758,0.00033375320376798334,0.364230166044203,0.00039426713691739296,True,True,False,8.0,Venture - Series Unknown,2.0,1,True,True,True,True,True,True,True,True,106.0,False,True,False,False,False,False,4,4,True,True,True,True,True,True,True,True,4,4,True,True,173,173,3,3,True,True,409,159,0.3887530562347188,0.3887530562347188,0.0,0.0,0.0,0.0,0.0,3035.1263677656916,9105.379103297077,0.0,9105.379103297077,2.31,7.244941546337007,2023-04-27,9105.379103297077,False,False,False,2016-12-01,2018-01-17,0.37347882715302794,-0.1137225208791797,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
7598,Hrmony,https://www.crunchbase.com/organization/hrmony,2015,Germany,52.510885,13.3989367,4.0,0,True,True,3.06,3,4,3761.0464731440206,0.0,4442.5661677362405,72.33333333333333,2.8,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,0.03312407070873947,0.00028990632411237955,0.38619390197025855,0.05771198116374206,0.031491002570694086,9.283066814067536e-05,0.33759330175480184,0.0014255437781451668,False,False,False,,Venture - Series Unknown,,0,True,True,False,True,True,True,True,False,139.8,False,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,6,0,False,False,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,0.0,3761.0464731440206,8155.867103890571,0.0,0.0,0.0,0.0,8410.55354107772,2.31,6.803505257608338,,8155.867103890571,False,False,False,2015-10-13,2015-10-13,5.747725891105187,-0.2588966809553278,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018-08-03,True,False,False,True,True,True
7599,Playsnak,https://www.crunchbase.com/organization/playsnak,2015,Germany,52.510885,13.3989367,2.0,1,True,False,5.0,2,1,8264.111882064546,8264.111882064546,0.0,248.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.260366760284156e-05,0.0,0.2564569553694871,1.111153042081254e-06,0.0,0.0,0.0,3.1033990093791828e-21,False,False,False,,Seed,1.0,1,False,False,False,True,True,True,True,True,19.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,0.0,0.0,0.0,8264.111882064546,8264.111882064546,8264.111882064546,0.0,0.0,2.31,7.244941546337007,,8264.111882064546,True,False,False,2016-10-31,2016-10-31,-0.9931583177143282,-1.7290280743603115,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
7405,HomeTiger,https://www.crunchbase.com/organization/x24-factory,2015,Germany,52.510885,13.3989367,1.0,0,True,False,0.0,4,6,1884.6298271452024,147.86552184653274,3000.308691324208,60.333333333333336,7.5,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.009086403436312571,0.00098953534741724,0.35455429294347307,0.0005300675937790721,0.03663239074550128,0.008018684263633247,0.3717762243427552,0.000567906627224915,False,False,False,,Series A,,0,False,False,False,True,True,True,True,False,19.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,8,0,False,False,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,147.86552184653274,1884.6298271452024,9129.12375017507,0.0,0.0,0.0,0.0,9455.761791449377,2.31,6.803505257608338,,9129.12375017507,False,False,False,2015-12-01,2016-06-01,1.113824739452043,0.17737725839868754,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2017-11-07,True,False,True,True,True,True
7402,Move24,https://www.crunchbase.com/organization/movago,2015,Germany,52.510885,13.3989367,6.0,0,True,True,5.832644,2,3,478.6301605171243,0.0,627.824813886767,141.33333333333334,7.3,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.00958202544192962,0.0003216442530743669,0.3418129100526292,0.00021401355419096903,0.05976863753213367,0.003908138403080576,0.3798679549262439,0.000396114290204731,True,True,False,3.0,Corporate Round,,0,True,True,False,True,True,True,True,False,41.7,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,4,0,False,False,173,173,3,3,True,True,409,159,0.3887530562347188,0.3887530562347188,0.0,0.0,478.6301605171243,932.65776777123,0.0,0.0,0.0,0.0,932.65776777123,2.31,6.803505257608338,2018-03-28,932.65776777123,False,False,False,2015-08-31,2015-08-31,0.5761929875788633,0.17024626471404464,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017-06-05,True,False,True,True,True,True
7608,Synfioo GmbH,https://www.crunchbase.com/organization/synfioo-gmbh,2015,Germany,52.4009309,13.0591397,1.0,2,False,True,0.0,3,1,0.0,0.0,0.0,57.0,24.0,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,0.002395506360482405,0.00015326412792687622,0.3154871216754292,2.9645311826947413e-05,0.009640102827763496,0.0,0.30105792079929633,0.0007786253206266532,True,True,False,7.0,Series A,1.0,2,True,True,True,False,False,False,False,False,6.0,False,False,False,False,False,False,3,3,True,True,True,True,True,True,True,True,3,3,True,False,173,173,0,0,False,False,14,1,0.0714285714285714,0.0714285714285714,26.06915368193726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,2022-04-07,0.0,True,True,True,2017-07-03,2017-07-03,-0.2794991123944711,-0.5193539213485048,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2019-03-06,True,False,True,True,True,True
7610,Realities.io,https://www.crunchbase.com/organization/realities-io,2015,Germany,52.510885,13.3989367,2.0,1,True,False,2.4,2,1,9130.488302795256,9130.488302795256,0.0,278.0,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0015694696844539896,0.00017657156705588954,0.2897501190623914,7.942027667468808e-06,0.0006426735218508997,0.0,0.0006426735218508997,7.944701464010708e-19,False,False,False,,Seed,,1,False,False,False,True,True,True,True,False,36.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,9130.488302795256,9130.488302795256,9130.488302795256,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,,9130.488302795256,True,False,False,2016-04-01,2016-04-01,-0.5149589446380316,-1.723369859131534,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016-05-04,False,False,False,False,False,False
7400,Careship,https://www.crunchbase.com/organization/careship,2015,Germany,52.510885,13.3989367,2.0,1,True,False,0.0,3,1,0.0,0.0,0.0,128.0,3.0,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,0.006608293408227325,0.00023317169287387932,0.3227902284363168,4.7719012061134245e-05,0.03920308483290488,0.00021391127027380657,0.3649605043891785,0.0006301072286182083,True,True,False,7.0,Series B,1.0,1,True,True,True,False,False,False,False,False,29.0,False,False,False,False,False,False,3,3,True,True,True,True,True,True,True,True,3,3,True,True,173,173,3,3,True,True,409,159,0.3887530562347188,0.3887530562347188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,2022-01-31,0.0,True,True,True,2016-08-30,2016-08-30,0.14451001217937665,-0.12183274959145178,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2018-05-04,True,False,True,True,True,True
7613,BEAD Technology,https://www.crunchbase.com/organization/positive-energy,2015,Germany,52.510885,13.3989367,4.0,2,True,True,0.5,2,1,845.1954661380524,845.1954661380524,0.0,93.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0010738476788369404,0.0,0.2875025890508978,7.612077009035386e-06,0.0006426735218508997,0.0,0.20159448114281994,9.853449527524486e-09,False,False,False,,Seed,,2,False,False,False,True,True,True,True,False,4.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,845.1954661380524,845.1954661380524,845.1954661380524,0.0,0.0,0.0,0.0,0.0,2.31,7.244941546337007,,845.1954661380524,True,False,False,2017-07-31,2017-07-31,-0.6910538984589546,-0.9548036305733735,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2018-01-01,True,True,True,True,True,True
7394,HeavenHR,https://www.crunchbase.com/organization/heavenhr,2015,Germany,52.510885,13.3989367,1.0,0,True,True,0.0,4,4,4870.573012833076,668.2719139174051,6981.671413069104,84.0,8.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.00528663472658186,0.00015162095385563444,0.33063914625245694,5.3457073511835514e-05,0.015424164524421594,0.0005615607463458418,0.3402075088978964,0.00027522257217524175,False,False,False,,Series B,,0,False,False,False,True,True,True,True,False,27.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,173,173,3,3,True,True,409,160,0.39119804400978,0.39119804400978,0.0,668.2719139174051,4870.573012833076,9129.12375017507,0.0,0.0,0.0,0.0,11138.54670986075,2.31,6.803505257608338,,9129.12375017507,False,False,False,2015-10-22,2016-01-01,0.047305734478456415,-0.32680429655335685,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018-10-12,True,False,False,True,True,True
