orig_idx,Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,seed_investors_all_same_country,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,global_pca_component,homecountry_pca_component,european_investor,all_european_investor,dach_investor,all_dach_investor,has_seed_funding,has_venture___series_unknown_funding,has_grant_funding,has_private_equity_funding,has_secondary_market_funding,has_series_a_funding,has_debt_financing_funding,has_series_b_funding,has_angel_funding,has_series_c_funding,has_series_d_funding,has_series_e_funding,has_series_f_funding,has_corporate_round_funding,has_equity_crowdfunding_funding,has_post_ipo_equity_funding,has_convertible_note_funding,has_non_equity_assistance_funding,has_pre_seed_funding,has_funding_round_funding,has_product_crowdfunding_funding,has_series_g_funding,has_series_h_funding,has_post_ipo_secondary_funding,has_post_ipo_debt_funding,has_initial_coin_offering_funding,log_years_to_exit,closeness_homecountry_zero,closeness_homecountry_positive,closeness_global_zero,closeness_global_positive
5979,7675,Kennmal,https://www.crunchbase.com/organization/umeleon,2018,Germany,52.3744779,9.7385532,1.0,1,False,True,0.24,2,1,7.988799742453774,7.988799742453774,0.0,0.0,13.0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.0314428872267809,0.0,0.3819110317349073,0.0472298445140775,0.0282800185442744,0.0,0.3425113017962405,0.0005343325765072,False,False,False,,Seed,True,False,2019-01-01,2019-01-01,4.351951032979121,-0.007903092782294851,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3425113017962405,0,0.3819110317349073
5980,7364,Kayzen,https://www.crunchbase.com/organization/kayzen,2018,Germany,52.510885,13.3989367,1.0,2,True,True,8.0,2,2,1.0196440028519573,1.1066302379326847,1215.533017704304,72.5,8.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0056640766828843,0.0002284867131785,0.333192290720284,0.0001610694707503,0.0027816411682892,3.4520185084031666e-05,0.2816990556342025,3.894946892509827e-06,False,False,False,,Seed,False,False,2020-01-20,2020-01-20,0.0666785655088886,-0.7641857824478315,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2816990556342025,0,0.333192290720284
5981,7674,Instruments of Things,https://www.crunchbase.com/organization/instruments-of-things,2018,Germany,54.3227085,10.135555,2.0,1,False,True,0.0,4,1,0.0,0.0,0.0,12.0,26.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,0.0002904654709171,0.0,0.2611559660368369,3.4489188679553935e-06,0.0013908205841446,0.0,0.2841010371602165,0.0001961672216069,False,False,False,,Pre-Seed,True,True,2019-07-01,2022-02-18,-1.0511456848571863,-0.7802932955341745,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.2841010371602165,0,0.2611559660368369
5982,7561,Belyntic,https://www.crunchbase.com/organization/belyntic,2018,Germany,52.510885,13.3989367,2.0,1,True,True,2.879222,2,2,0.15906448973656487,0.0,318.12897947312973,253.66666666666663,68.0,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0238181686152058,0.0002025574023707,0.3486215866181791,0.0014659245919055,0.1404728789986091,0.0034389277697766,0.4171601827812778,0.0576345059429046,True,True,False,4.0,Seed,True,False,2019-09-17,2019-09-17,1.47800547785763,4.283856787044376,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.3862943611198906,0,0.4171601827812778,0,0.3486215866181791
5983,7428,Bella & Bona,https://www.crunchbase.com/organization/bella-bona,2018,Germany,48.1371079,11.5753822,3.0,2,True,False,6.61361,2,1,9.457788871731681,9.457788871731681,0.0,0.0,14.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.0103841405852879,0.0,0.3620435662981263,0.0014315063789677,0.0180806675938803,0.0,0.3516145922094296,0.0002762807514087,False,False,False,,Seed,True,False,2020-01-28,2020-01-28,0.4120209382795214,-0.16836026478524324,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,0,0.3516145922094296,0,0.3620435662981263
5984,7559,Mercavus,https://www.crunchbase.com/organization/mercavus,2018,Germany,52.510885,13.3989367,2.0,1,True,False,7.62175,4,3,0.20129308551205718,0.0,268.39078068274296,152.8,10.6,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0190254883450729,0.0031099231229283,0.3727255244565119,0.000601195215887,0.0792767732962447,0.0060388832434644,0.4067854099786686,0.0010562011659045,False,False,False,,Seed,True,False,2019-06-01,2020-01-01,4.381371626853016,2.0761385885398833,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4067854099786686,0,0.3727255244565119
5985,7430,PANDA,https://www.crunchbase.com/organization/panda-3f71,2018,Germany,53.550341,10.000654,3.0,1,True,True,2.87651,2,3,0.12339850305189567,0.0,246.79700610379135,161.8,10.0,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0243264831893108,0.0001378433739497,0.3466580194093692,0.0014836320484351,0.14371812702828,0.0012295745217933,0.4151388713280229,0.0589147309261559,False,False,False,,Venture - Series Unknown,True,False,2019-12-09,2019-12-09,1.4316541922483488,4.066007151646031,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.4151388713280229,0,0.3466580194093692
5986,7557,Alpaca,https://www.crunchbase.com/organization/alpaca,2018,Germany,52.510885,13.3989367,4.0,0,True,False,0.0,2,6,8.204292448729852,6.057571820064774,2161.353464035992,355.8,12.3,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,0.0023963401350664,8.860376912773893e-05,0.3273798205887312,0.0003583235218873,0.0027816411682892,6.056702329484417e-05,0.2951947281928878,1.445564925158426e-05,True,True,False,5.0,Pre-Seed,True,False,2018-12-10,2018-12-10,-0.3409986534717361,-0.7018247878575002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.6094379124341003,0,0.2951947281928878,0,0.3273798205887312
5987,7433,asvin.io,https://www.crunchbase.com/organization/asvin-io,2018,Germany,48.7784485,9.1800132,2.0,1,False,True,4.682408,4,3,0.2906211212533986,0.15244371644543517,383.4336225962117,26.333333333333332,3.0,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0.0005809309418342,1.0797470113645724e-05,0.3010944036334374,0.000112770977178,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Seed,False,False,2019-11-10,2022-02-08,-0.7423442614375109,-2.0440701450987837,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,1,0.0,0,0.3010944036334374
5988,7546,DIZZBO,https://www.crunchbase.com/organization/dizzbo,2018,Germany,52.510885,13.3989367,4.0,2,True,False,4.323688,2,1,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7.261636772928619e-05,0.0,0.234582780403067,2.682135980059385e-08,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Seed,True,True,2020-12-03,2020-12-03,-1.247086401251306,-2.0440701450987837,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,1,0.0,0,0.234582780403067
5989,7542,corrux,https://www.crunchbase.com/organization/corrux,2018,Germany,48.1371079,11.5753822,2.0,1,True,True,6.2,2,1,0.0,0.0,0.0,49.0,20.0,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0004356982063757,0.0,0.3121155240125406,0.0001180778598203,0.0018544274455261,0.0,0.3135061628046091,0.0002007315463147,False,False,False,,Seed,True,True,2019-02-11,2019-02-11,-0.6889137052662957,-0.643793245768277,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3135061628046091,0,0.3121155240125406
5990,7539,Cosuno,https://www.crunchbase.com/organization/cosuno,2018,Germany,52.510885,13.3989367,3.0,1,True,True,0.0,2,1,0.0,0.0,0.0,135.0,6.0,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0041391329605693,0.0,0.3185855487357111,3.86394154645014e-05,0.019471488178025,0.0,0.3336198532052014,4.1749549425875655e-05,False,False,False,,Series B,True,True,2019-04-01,2019-04-01,-0.3903713899503214,-0.22562744873885712,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3336198532052014,0,0.3185855487357111
5991,7536,CrystalsFirst,https://www.crunchbase.com/organization/crystalsfirst,2018,Germany,50.8090106,8.7704695,2.0,0,False,True,1.484982,2,1,0.08908675581148019,0.0,0.0,14.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0004356982063757,0.0,0.2456029715393333,4.22515932777641e-07,0.0023180343069077,0.0,0.2439278563361783,8.89980126410249e-06,False,False,False,,Seed,True,False,2018-03-14,2018-03-14,-1.1468331166945434,-0.9414644538504536,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.2439278563361783,0,0.2456029715393333
5992,7573,CYCLE,https://www.crunchbase.com/organization/gethenry,2018,Germany,52.510885,13.3989367,2.0,0,True,True,22.4209,10,9,3.2060298368692433,0.0,4119.229777545392,118.8,7.1,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0511219228814174,0.0049425386844728,0.4091010182432519,0.0481415945358859,0.0649049605934167,0.0056022618238083,0.3907083318861349,0.0013154492141184,False,False,False,,Series A,False,False,2018-11-05,2022-05-11,11.258692071739121,1.6799816747379774,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3907083318861349,0,0.4091010182432519
5993,7451,ENLYZE,https://www.crunchbase.com/organization/enlyze,2018,Germany,50.776351,6.083862,4.0,2,False,True,4.899232,4,3,0.3777726033379877,0.19830762456200376,496.2758542216716,36.0,5.3,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0044295984314864,0.0003223028405251,0.3477999604465516,0.0001687581586007,0.0088085303662494,0.0003785449340079,0.34238094544922,0.0004178094556513,False,False,False,,Seed,False,False,2020-01-13,2022-06-08,0.18073752012521915,-0.3295547126033699,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.34238094544922,0,0.3477999604465516
5994,7527,Krankenhaus,https://www.crunchbase.com/organization/krankenhaus,2018,Germany,52.510885,13.3989367,2.0,1,True,False,0.0,2,2,0.2325299270474512,0.0,310.03990272993497,93.0,11.5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0055188439474257,0.0002389921968595,0.3153671221524026,3.4342562761497075e-05,0.0347705146036161,0.0022441086471028,0.3713543587896081,0.0008459389957953,False,False,False,,Series A,True,False,2019-08-27,2019-08-27,-0.05976898174699606,0.5541445499894352,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3713543587896081,0,0.3153671221524026
5995,7460,Gapless,https://www.crunchbase.com/organization/gapless,2018,Germany,52.510885,13.3989367,3.0,2,True,False,11.96521,2,3,3.127532638063786,0.24853499232087078,4593.9305882138815,48.0,3.0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0.0012344782513978,4.2555321337095945e-05,0.2840256046872206,2.8812156999180752e-06,0.0046360686138154,0.0038394826251911,0.2605665269132008,9.513103259734188e-07,False,False,False,,Seed,False,False,2020-04-29,2020-04-29,-0.7842167091621609,-0.3016591368675037,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2605665269132008,0,0.2840256046872206
5996,7508,Tracks,https://www.crunchbase.com/organization/tracks-fa20,2018,Germany,52.510885,13.3989367,2.0,0,True,True,3.608146,6,5,0.10069538066106865,0.0,146.56409667965366,47.875,20.2,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.00813303318568,0.0004272628695761,0.3420651316505674,0.0002873342129289,0.0449698655540102,0.0037370857615234,0.3863456878539084,0.0012854801538752,True,True,False,4.0,Seed,True,False,2018-03-29,2021-01-26,0.5190233375116047,1.027153769761489,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.3862943611198906,0,0.3863456878539084,0,0.3420651316505674
5997,7465,aiconix GmbH,https://www.crunchbase.com/organization/aiconix-ai,2018,Germany,50.938361,6.959974,2.0,0,False,True,0.0,2,1,0.3565978826142164,0.0,0.0,47.0,3.0,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0.0023963401350664,0.0,0.2925942394356928,1.14098357694809e-05,0.010199350950394,0.0,0.3054170545468768,0.0002194832049936,False,False,False,,Private Equity,True,False,2018-06-22,2018-06-22,-0.6900668069253068,-0.5198975359694565,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,,0,0.3054170545468768,0,0.2925942394356928
5998,7503,MATCHBASE,https://www.crunchbase.com/organization/matchbase,2018,Germany,52.510885,13.3989367,2.0,1,True,False,0.0,1,1,0.4771934692096946,0.4771934692096946,0.0,659.0,14.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0232372376733715,9.713362704000092e-05,0.3471955599164204,0.0014593441820138,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Pre-Seed,True,False,2019-08-30,2019-08-30,1.3143366688125475,3.6938882419294674,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3471955599164204
5999,7502,Rebolet,https://www.crunchbase.com/organization/rebolet,2018,Germany,52.510885,13.3989367,3.0,2,True,True,0.0,4,2,12.36316034389685,8.75251194181864,4945.080500926437,371.0,12.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.0016701764577735,5.79472884369954e-05,0.2844486413999297,5.314766575849906e-06,0.0018544274455261,0.0012697581245167,0.2185631521301811,2.2785922295544213e-08,False,False,False,,Seed,False,False,2020-11-01,2022-12-01,-0.7342822176174452,-0.8873228465235321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.2185631521301811,0,0.2844486413999297
6000,7493,icho systems,https://www.crunchbase.com/organization/icho-systems-gmbh,2018,Germany,51.434999,6.759562,3.0,0,False,True,3.05366,4,2,0.07330450488250305,0.0,0.0,8.5,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0003630818386464,1.6826225375707376e-05,0.2667454600619039,9.804859035012916e-07,0.0013908205841446,0.0,0.2643955721286776,2.9259279633802806e-06,False,False,False,,Seed,True,False,2018-09-01,2022-07-01,-0.9901748754515913,-0.8704182600166288,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,,0,0.2643955721286776,0,0.2667454600619039
6001,7485,BRYTER,https://www.crunchbase.com/organization/bryter,2018,Germany,52.510885,13.3989367,1.0,0,True,True,14.0,4,3,2.5154647959014307,0.0,4108.491743146956,83.66666666666667,12.8,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0068259385665529,0.0002028994964049,0.3526545206548212,0.0001960750648085,0.0129809921186833,0.0002485461824447,0.3391539808361266,2.56284207639722e-05,True,False,True,,Series B,False,False,2018-08-01,2019-11-12,0.25439455138786093,-0.29140828751825093,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3391539808361266,0,0.3526545206548212
6002,7481,RideBee,https://www.crunchbase.com/organization/ridebee,2018,Germany,48.1371079,11.5753822,3.0,1,True,True,0.0,2,1,0.503232713780143,0.0,0.0,134.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0062450076247186,0.0,0.3315674604415398,0.0004439702417735,0.0296708391284191,0.0,0.3497010434082898,0.0005473513935944,False,False,False,,Pre-Seed,True,False,2019-06-30,2019-06-30,-0.13444156388749065,0.05002738748657395,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,0,0.3497010434082898,0,0.3315674604415398
6003,7455,ecoworks,https://www.crunchbase.com/organization/ecoworks,2018,Germany,52.510885,13.3989367,2.0,1,True,True,17.459442,4,2,0.30187122208866884,0.0,241.49697767093508,24.0,1.7,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0015975600900442,2.5035278022183654e-05,0.2926535824927051,5.7116704655221e-06,0.0064904960593416,0.0005712059214067,0.2899148998284968,1.650806166796935e-05,True,False,True,,Series A,True,False,2019-09-12,2020-04-09,-0.7188848655402227,-0.5845609391463268,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,0,0.2899148998284968,0,0.2926535824927051
6004,7840,Heat it,https://www.crunchbase.com/organization/kamedi,2018,Germany,49.0068705,8.4034195,4.0,1,False,True,0.0,2,1,0.0,0.0,0.0,3.0,230.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,7.261636772928619e-05,0.0,0.2615399106439318,3.753801794856362e-06,0.0004636068613815,0.0,0.2933657049299936,0.0001979996432201,False,False,False,,Seed,True,True,2019-01-01,2019-01-01,-1.0637349646655112,-0.7576679016387886,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,0,0.2933657049299936,0,0.2615399106439318
6005,7574,Construyo,https://www.crunchbase.com/organization/construyo,2018,Germany,52.510885,13.3989367,2.0,2,True,True,4.338282,2,1,0.9326577677712301,0.0,0.0,58.0,11.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.00101662914821,0.0,0.3035861028850501,1.5066921525912668e-05,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Seed,True,False,2020-05-12,2020-05-12,-0.711548157394202,-2.0440701450987837,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,0.0,0,0.3035861028850501
6006,7420,aifora,https://www.crunchbase.com/organization/aifora,2018,Germany,51.2254018,6.7763137,2.0,1,False,True,6.861094,2,1,0.03439935566152479,0.0,0.0,70.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.0026141892382543,0.0,0.3165663828367938,1.5224847039842164e-05,0.0125173852573018,0.0,0.3250608614879225,2.9839953746252056e-05,True,True,False,5.0,Series A,True,False,2019-02-04,2019-02-04,-0.5117789666045709,-0.39516805597333826,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6094379124341003,0,0.3250608614879225,0,0.3165663828367938
6007,7367,Magaloop,https://www.crunchbase.com/organization/magaloop,2018,Germany,52.510885,13.3989367,2.0,1,True,False,32.755024,8,8,1.6959159821539989,0.0,2381.084170414336,45.3125,7.9,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0117638515721443,0.0008875234348013,0.363238496394993,0.0001279475983783,0.028743625405656,0.0031048441723606,0.3665875852354627,0.0004556171971098,False,False,False,,Seed,False,False,2019-06-01,2022-05-12,1.4019853845775394,0.5270302189390774,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3665875852354627,0,0.363238496394993
6008,7370,Polyteia,https://www.crunchbase.com/organization/polyteia,2018,Germany,52.510885,13.3989367,3.0,1,True,True,10.668464,6,4,0.3910066628562073,0.47652351111218005,314.6725347007447,64.6,13.5,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,0.0068259385665529,8.947141830106039e-05,0.335898368504314,0.0001762591554419,0.0384793694946685,0.0016445457566506,0.3788612062193411,0.0003238505170511,False,False,False,,Seed,True,False,2019-01-01,2023-03-01,0.01787415201084482,0.5628885489080019,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.3788612062193411,0,0.335898368504314
6009,7670,Loco Adventures,https://www.crunchbase.com/organization/loco-adventures,2018,Germany,52.510885,13.3989367,2.0,1,True,False,0.0,2,1,0.0,0.0,0.0,134.0,1.0,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0.0062450076247186,0.0,0.3315674604415398,0.0004439702417735,0.0296708391284191,0.0,0.3497010434082898,0.0005473513935944,False,False,False,,Pre-Seed,True,True,2019-02-01,2019-02-01,-0.13444156388749065,0.05002738748657395,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3497010434082898,0,0.3315674604415398
6010,7668,Draint GmbH,https://www.crunchbase.com/organization/draint-gmbh,2018,Germany,49.4632944,8.1705063,1.0,2,False,False,0.0,2,1,0.2150610758553741,0.0,0.0,24.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0007261636772928,0.0,0.2450745937556858,3.024588946237466e-07,0.0041724617524339,0.0,0.231261165595842,8.073742475806986e-08,False,False,False,,Pre-Seed,True,False,2020-06-01,2020-06-01,-1.1301445914658725,-0.9614018483935742,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.231261165595842,0,0.2450745937556858
6011,7666,how.fm,https://www.crunchbase.com/organization/soundreply,2018,Germany,50.938361,6.959974,2.0,2,False,True,16.3327,4,4,0.32152876144483,0.0,488.7150622853678,63.666666666666664,7.4,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0069711713020114,0.0002312958092315,0.348144944590472,8.712709042820778e-05,0.0176170607324988,0.0006999315254391,0.3552946027519058,0.0002286979369105,False,False,False,,Seed,False,False,2020-07-14,2022-05-26,0.2588005523950258,-0.06685944392037917,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3552946027519058,0,0.348144944590472
6012,7376,VlyFoods,https://www.crunchbase.com/organization/vlyfoods,2018,Germany,52.510885,13.3989367,3.0,1,True,False,3.0,4,3,0.13506856593910713,0.0,216.10970550257136,273.6666666666667,7.7,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,0.0090044295984314,0.0001033240712698,0.3428779596861727,9.943946167964086e-05,0.0222531293463143,0.0006964094391015,0.3379436266595889,4.070510919128598e-05,False,False,False,,Series A,True,False,2019-06-22,2021-04-05,0.22837536116200072,-0.05904373500933768,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3379436266595889,0,0.3428779596861727
6013,7664,FittiCoin,https://www.crunchbase.com/organization/fitticoin,2018,Germany,54.714578,9.7634721,2.0,2,False,True,0.0,2,1,4.14227044748079,4.14227044748079,0.0,39.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,7.261636772928619e-05,0.0,0.2745793031781502,0.0001112058542404,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Pre-Seed,True,False,2020-06-02,2020-06-02,-0.969661478939156,-2.0440701450987837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,1,0.0,0,0.2745793031781502
6014,7380,BOX ID Systems,https://www.crunchbase.com/organization/box-id-systems,2018,Germany,48.1371079,11.5753822,3.0,0,True,True,7.612064,4,5,0.2643286414591693,0.06151340423856037,319.71844780487856,155.0,19.0,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0264323578534601,0.0007769458506661,0.3543577473017297,0.0015739835691309,0.1502086230876217,0.0030793689881809,0.4218550687774094,0.0633756566146139,False,False,False,,Seed,False,False,2018-12-01,2024-02-01,2.3211241412749866,4.577612709462334,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4218550687774094,0,0.3543577473017297
6015,7652,Nightcorn,https://www.crunchbase.com/organization/nightcorn,2018,Germany,53.550341,10.000654,1.0,0,True,False,9.0,2,1,8.903356054007768,8.903356054007768,0.0,0.0,35.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0029772710769007,0.0,0.3262530517049061,3.0219926624550595e-05,0.0032452480296708,0.0,0.3002189001060656,8.085163854939816e-06,False,False,False,,Seed,True,False,2018-09-26,2018-09-26,-0.4198422447503872,-0.6796327607304176,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3002189001060656,0,0.3262530517049061
6016,7645,Elucidate,https://www.crunchbase.com/organization/elucidate-gmbh,2018,Germany,52.510885,13.3989367,2.0,2,True,True,27.587402,6,7,2.618136457527248,0.5264909530185515,3646.15591431633,52.69230769230769,6.1,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,0.0047200639024036,0.0002433539214896,0.3442139186575962,6.607721240141461e-05,0.0069541029207232,0.0001426892784425,0.3272484300355859,0.0006340037639011,False,False,False,,Seed,False,False,2020-06-22,2022-05-11,0.0867446612548315,-0.45744120838723373,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3272484300355859,0,0.3442139186575962
