Investor ID,Degree_Global,Betweenness_Global,Closeness_Global,Eigenvector_Global,Degree_HomeCountry,Betweenness_HomeCountry,Closeness_HomeCountry,Eigenvector_HomeCountry
10,0.03487023990011594,0.03019070543693916,0.4063401483241893,0.01052982572067723,0.16894197952218432,0.08685086385155692,0.4057390335141199,0.3618765798114338
246,0.0,0.0,0.0,9.405884809521584e-41,0.0,0.0,0.0,1.225932432081979e-69
277,0.00017836439846606616,0.0,0.2576941680138292,1.2242704685267362e-05,0.013333333333333334,0.0,0.25057239057239056,0.013498363276385697
273,0.0010701863907963969,1.0484126748003354e-06,0.2754616006018176,3.937472919805474e-05,0.0,0.0,0.0,2.3224281687183937e-25
25,0.017390528850441452,0.013731941744676762,0.3744734025414272,0.0036099601917987697,0.055415617128463476,0.011017209666657092,0.3111490714200694,0.05696419956928421
48,0.0010701863907963969,0.00011702577721878359,0.3162239534608461,0.00011821451602951625,0.00211864406779661,0.0,0.22375138172439205,0.02803034957615259
96,0.014179969678052259,0.00202471766797138,0.33372504815075993,0.0005591199274367444,0.00847457627118644,0.0028533977321291534,0.23025869260228263,0.02933671267100272
36,0.0,0.0,0.0,9.405884809521584e-41,0.0,0.0,0.0,1.252715073411047e-21
54,0.0,0.0,0.0,9.405884809521584e-41,0.0,0.0,0.0,9.536743164001785e-07
226,0.00115936859002943,2.409816919785715e-05,0.2695513612827508,2.6573262790649743e-05,0.1,0.0,0.1,4.804440120981943e-06
31,0.0019620083831267277,0.0008843404095143001,0.30173046715089735,0.00011103521845243142,0.0,0.0,0.0,6.743495761695513e-07
52,0.0039240167662534554,0.0002989849067343386,0.3155892092734819,0.0008627088893835692,0.0,0.0,0.0,2.9103830455039638e-11
159,0.0008918219923303309,0.000245045156547643,0.27322997374217955,1.936931467431519e-05,0.0,0.0,0.0,2.003170607584755e-51
279,0.0014269151877285293,4.6367362916425534e-05,0.2694630417017276,5.861185263731737e-06,0.013333333333333334,0.0,0.24084142394822006,0.013094641156918104
86,0.004905020957816819,0.0006923669029794371,0.3154030044711256,0.0003347122490862466,0.014705882352941176,4.300639576074614e-05,0.3042948642382805,0.013712849812100995
149,0.006421118344778382,0.0005695331271312749,0.32210218253066236,0.0006058816830067932,0.013771186440677966,0.0010763515230906282,0.21496582204097817,0.010557916624111246
79,0.009453313118701507,0.0039440433072663655,0.32807216283778523,0.0009236210837356813,0.02531645569620253,0.036644360235426915,0.15376546721661216,0.03535965051560975
44,0.012128779095692498,0.003425880362471025,0.36153170710664634,0.00284316655337482,0.07337883959044368,0.015616027072054797,0.36138543194175893,0.09745448439255783
64,0.005440114153215018,0.000601673975847087,0.33796597466516237,0.0009772252758512808,0.011652542372881356,0.001963889521450307,0.24436285753376147,0.04032892319439274
2062,0.00231873718005886,0.0002710660900170244,0.30666367330860067,9.454061123301539e-05,0.02040816326530612,0.0,0.18604651162790697,0.030956780485411256
103,0.015874431463479888,0.004129325874057681,0.3445444937981871,0.0024258887833105073,0.09090909090909091,0.007522903453136011,0.26902173913043476,0.09003267385881109
12,0.00044591099616516543,8.463280510558951e-06,0.26760151287939893,2.6815890599572676e-05,0.00211864406779661,0.0,0.17606164145265196,0.0009145767134602357
122,0.003388923570855257,0.00017700111963299636,0.3096390072566539,0.00011433301804601594,0.005296610169491525,0.0002681371322325941,0.1985448217461812,0.006156759231058982
90,0.0007134575938642646,2.472866410541513e-06,0.28964064918069315,5.447715779494487e-05,0.00211864406779661,0.0,0.18392715438388194,0.004664553728718995
7244,0.007045393739409613,0.00016658172739061382,0.3106105648622238,0.0001248879971608398,0.038461538461538464,0.0392156862745098,0.16387959866220736,0.03411885443413686
6623,0.0027646481762240256,0.00013378621416979051,0.2927816749522879,6.58402167249037e-05,0.00423728813559322,0.0,0.1744502298190175,0.0009983325493064953
5,0.01391242308035316,0.007565016072027771,0.35390829363956916,0.004064011284969706,0.0392156862745098,0.000784313725490196,0.0392156862745098,5.208982169694195e-06
7382,0.0041915633639525544,0.0002622605310468967,0.28617510218575837,0.00010819712431957283,0.019230769230769232,0.0,0.04395604395604396,2.2563359130114466e-07
7455,0.002497101578524926,0.0009275112200642727,0.29270953162375757,6.90829779588426e-05,0.07692307692307693,0.0026395173453996985,0.07692307692307693,6.059489220993407e-07
1660,0.0018728261838936947,0.0001993632522698494,0.29617196638477883,4.496749971863959e-05,0.00847457627118644,0.0024318062158785896,0.1816548457345929,0.000184227982392049
970,0.0027646481762240256,0.0002372943809076345,0.3159622792374544,0.0016573304398024204,0.01694915254237288,0.010484783178754445,0.21769381470647278,0.0025295255644696077
2532,0.0019620083831267277,6.977883569237001e-05,0.29749883525496684,7.276745544082807e-05,0.005296610169491525,0.0015637076046515807,0.17154272598870057,0.00010384215483627293
4303,0.007758851333273878,0.0013527758491628174,0.33675241409089535,0.0017019166168576747,0.07692307692307693,0.009552538964303671,0.2319526627218935,0.25358135790075625
4351,0.0015160973869615623,8.244244515872205e-05,0.2835189382523468,3.565434564003498e-05,0.0,0.0,0.0,6.74349576168018e-07
7531,0.003121376973156158,0.0004970866138687092,0.29568050341716207,0.00025576049538351075,0.006355932203389831,0.0007011169228529333,0.17962589108764457,0.00020155549420140925
3558,0.0008026397930972978,1.829776852895376e-05,0.27168163352708236,2.2252924247062937e-05,0.005296610169491525,0.0015637076046515807,0.17154272598870057,0.00010384215483627293
7167,0.0003567287969321323,0.0,0.24195386974806493,7.973852287119504e-06,0.03333333333333333,0.0,0.03333333333333333,1.0161910790515052e-05
4242,0.0019620083831267277,0.00026112971917489425,0.2866200810315473,4.405895105472979e-05,0.006355932203389831,0.0008818697354014061,0.20197338224729264,0.0024815263409625333
