Company ID,Organization Name,Founded Year,Headquarters Country,Number of Founders,Hub Binary,B2B Binary,Number Seed Rounds,Avg Seed Investor Distance,Avg Seed Investor Pairwise Distance,Average Seed Investors Portfolio Organizations,Number Seed Investors,Avg Age of Seed Investors,Specific VC in Seed Binary,Target VC in Seed Binary,Hub VC in Seed Binary,Accelerator Funding Binary,Angel Group Funding Binary,Micro VC Funding Binary,Corporate Venture Capital Funding Binary,Homecountry Investor in Seed Binary,Years to Seed,Total Seed Funding (M),Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate,Other,Success,Exit Binary,Funding Success,Degree_Global,Betweenness_Global,Closeness_Global,Eigenvector_Global,Degree_HomeCountry,Betweenness_HomeCountry,Closeness_HomeCountry,Eigenvector_HomeCountry
1864,Web Geo Services,2009,France,2.0,True,True,1,0.0,0.0,94.0,1,13.0,False,False,True,False,False,False,False,True,5,2.794660476152623,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,0.0030498874446300197,9.145534109232746e-05,0.31954190898633866,0.0001298306400230041,0.019858156028368795,0.0022780715609074264,0.3331128381095059,0.007200960302940131
6897,YPD Online,2009,Spain,1.0,True,False,1,0.0,0.0,15.0,1,1.0,False,False,True,False,False,False,False,True,3,1.7499398169582774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0005809309418342895,0.0,0.2637817420196984,9.054792803979857e-07,0.006472491909385113,0.0,0.305149540597318,0.000404261878878244
16629,ChargePoint Technology,2009,United Kingdom,2.0,False,True,1,26.414571440860687,0.0,83.0,1,3.0,False,False,False,False,False,False,False,True,4,2.605841,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.002033258296420013,0.0,0.2766676478645431,3.142641615168831e-06,0.005828289621161175,0.0,0.2697187688774333,2.4207859017180312e-05
16577,CrowdVision,2009,United Kingdom,2.0,True,True,1,5569.791902778004,0.0,116.0,1,1.0,False,False,False,False,True,False,False,False,3,2.792297772045591,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,0.0005809309418342895,0.0,0.29555081299758285,8.506048559423031e-06,0.0013449899125756557,0.0,0.2822493324486775,3.587959818620885e-05
16576,CANDDi,2009,United Kingdom,2.0,True,True,3,169.78397999682022,0.0,285.0,1,7.3,False,True,False,False,False,False,False,True,2,0.860367,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.009367511437077918,0.0,0.3007527263342703,0.0003234059231839178,0.02869311813494732,0.0,0.30363882322318503,0.001207097662330134
16574,WorkCast,2009,United Kingdom,2.0,False,True,3,17.452181187950885,0.0,285.0,1,6.3,False,True,True,False,False,False,False,True,0,1.97685,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,0.009367511437077918,0.0,0.3007527263342703,0.0003234059231839178,0.02869311813494732,0.0,0.30363882322318503,0.001207097662330134
16573,Eco Market,2009,United Kingdom,2.0,True,True,1,0.0,0.0,3.0,1,3.0,False,False,True,False,False,False,False,True,4,0.989216,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,5.626981051924146e-55,0.0,0.0,0.0,1.274642843896496e-66
16569,Digital Theatre,2009,United Kingdom,2.0,True,False,1,0.0,0.0,10.0,1,15.0,False,False,True,False,False,False,False,True,4,1.206653,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,0.00029046547091714475,0.0,0.23136473762896473,6.086177873555107e-08,0.0008966599417171038,0.0,0.2183825681545381,5.12963028135921e-07
20193,Stereomood,2009,Italy,4.0,False,False,1,477.18633136892186,0.0,43.0,1,6.0,False,False,False,False,False,False,False,True,3,1.6253145011135857,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0006535473095635757,1.2212916967598536e-07,0.28159903556419086,4.310976954045971e-06,0.010771992818671455,0.0,0.2930382365469087,0.001522067058224649
16565,Carbon Masters,2009,United Kingdom,2.0,False,True,4,6922.240423185695,4712.014864372283,29.166666666666668,4,6.7,True,False,False,False,False,False,False,False,8,2.792297772045591,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0005083145741050033,7.641307028607582e-06,0.30493337848956964,6.6005139846894065e-06,0.0,0.0,0.0,1.274642843896496e-66
16832,Scratch Meals,2009,United Kingdom,3.0,True,False,1,0.0,0.0,21.0,1,6.0,False,False,True,False,False,False,False,True,5,2.792297772045591,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0009440127804807205,0.0,0.28392004204446414,5.357055942110499e-06,0.002465814839722035,0.0,0.2870529923736489,3.629235917865878e-05
16558,gocarshare.com,2009,United Kingdom,1.0,True,False,3,630.1025818141678,840.1367757522238,464.5,2,3.2,False,True,True,False,False,False,True,True,4,0.282197,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,0.0199695011255537,0.0002516869509370187,0.3489775810365676,0.0009895126555951987,0.03519390271239632,0.0005187193923276215,0.34697755416324977,0.00254418120190786
16635,Raising IT,2009,United Kingdom,2.0,True,True,1,0.0,0.0,85.5,2,1.5,False,False,True,False,False,False,False,True,5,2.65,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.005228378476508606,5.6252164701758955e-05,0.3352220630643725,0.0004337567466529434,0.013449899125756556,0.0002508078947884638,0.34789773822792003,0.0013341360815747317
20117,Winmedical,2009,Italy,5.0,False,True,2,57.00037324753493,0.0,39.0,1,13.5,False,False,False,False,False,False,False,True,2,0.413847,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,7.261636772928619e-05,0.0,0.24020610245475343,4.955397668355931e-08,0.0,0.0,0.0,1.0117730697849325e-62
19845,Paperlit,2009,Italy,2.0,False,True,2,878.5929070750703,1173.278249464126,50.5,2,3.0,False,False,False,True,False,True,True,True,1,0.142087,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,0.005736693050613609,0.0001249208891181414,0.29500699037081823,2.97667539912276e-05,0.13285457809694795,0.0,0.4105326152004788,0.10283712009474207
16638,ChannelUnity,2009,United Kingdom,2.0,False,True,1,174.10108842188262,0.0,83.0,1,1.0,False,False,False,False,False,False,False,True,2,2.792297772045591,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.002033258296420013,0.0,0.2766676478645431,3.142641615168831e-06,0.005828289621161175,0.0,0.2697187688774333,2.4207859017180312e-05
19836,Crest Optics,2009,Italy,3.0,False,True,1,0.0,0.0,24.0,1,0.0,False,False,True,False,False,False,False,True,4,0.66325,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,0.0009440127804807205,0.0,0.2851857329888616,0.00022586112221523516,0.01974865350089767,0.0,0.31906679937861043,0.005215302766211844
9403,Autoloader GmbH,2009,Germany,1.0,False,True,1,434.83730936696054,0.0,659.0,1,6.0,False,True,False,False,False,False,False,True,2,3.769454793565684,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.02301938857018372,0.0,0.34606679963528725,0.0014589604635191157,0.13537320352341214,0.0,0.41171896300586985,0.05761987901482019
9428,Transcatheter Technologies,2009,Germany,2.0,False,True,1,405.4772430917355,0.0,659.0,1,4.0,False,True,False,False,False,False,False,True,0,0.838892,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.02301938857018372,0.0,0.34606679963528725,0.0014589604635191157,0.13537320352341214,0.0,0.41171896300586985,0.05761987901482019
6798,Blueknow,2009,Spain,3.0,True,True,1,0.0,0.0,7.0,1,12.0,True,False,True,False,False,True,False,True,2,0.690489,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0006535473095635757,1.9333674880944867e-05,0.2673054921086345,1.5370652884675725e-06,0.005393743257820927,0.0,0.2897916465680298,0.00016155976920120293
6931,Rentamus,2009,Spain,1.0,True,True,1,258.89588308127566,517.7917661625513,6.5,2,1.0,False,False,True,False,False,False,False,True,4,0.410527,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.00021784910318785856,2.1094079224193516e-08,0.00021784910318785853,7.010421790243926e-45,0.002157497303128371,2.329910694523079e-06,0.002157497303128371,1.675705656906629e-42
16580,Car Throttle,2009,United Kingdom,1.0,True,False,1,776.2266817518254,0.0,82.0,1,9.0,False,False,False,False,False,False,False,False,6,2.15,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,0.002323723767337158,0.0,0.3130182877727003,2.0349795833629185e-05,0.0004483299708585519,0.0,0.26677313194987223,1.9280350518550486e-05
16610,Edition Digital,2009,United Kingdom,2.0,False,True,1,1296.3264651057166,0.0,8.0,1,9.0,False,False,False,False,False,True,False,False,6,1.2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,5.626981051924146e-55,0.0,0.0,0.0,1.274642843896496e-66
16786,Viopti,2009,United Kingdom,1.0,False,True,1,21.975456837369855,0.0,8.0,1,0.0,False,False,False,False,False,False,False,True,2,0.422208,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.00014523273545857237,0.0,0.24636242906140404,3.167651972015206e-07,0.0004483299708585519,0.0,0.23600392276775412,1.465255963103111e-06
16792,Bioxydyn,2009,United Kingdom,1.0,True,True,1,10.164537008222778,0.0,23.0,1,27.0,False,False,True,False,False,False,False,True,1,0.993615,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.00021784910318785856,0.0,0.26758639089907255,1.449287461457189e-06,0.00022416498542927594,0.0,0.2153290092345099,1.0354528746953926e-07
1914,Golaem,2009,France,1.0,False,True,1,308.12846758670935,0.0,90.0,1,5.0,False,False,False,False,False,False,False,True,4,0.6,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0036308183864643094,0.00028650037179274944,0.31509930419551097,1.6044211691397556e-05,0.019148936170212766,0.0007098560046505633,0.3238084785146002,0.00323566222504397
1911,Weblib,2009,France,1.0,True,False,1,0.0,0.0,90.0,1,3.0,False,False,True,False,False,False,False,True,2,2.794660476152623,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.002251107399607872,8.270070963979296e-05,0.3047044280411495,1.186755280665785e-05,0.01843971631205674,0.00021828014639161138,0.3171838534919944,0.003077208547583015
1906,ApisSys SAS,2009,France,2.0,False,True,1,110.52592651415912,0.0,30.0,1,22.0,False,False,False,False,False,False,False,True,3,0.735667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0008713964127514342,1.5127826586637596e-05,0.28681705735928686,2.7218486707853047e-06,0.007092198581560284,0.00044756480536348793,0.3090333558158072,0.0014628993274161735
9437,Yoochoose,2009,Germany,1.0,False,True,1,4366.374919062356,8716.991870994696,381.0,2,8.0,False,True,False,False,False,False,True,True,0,3.769454793565684,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,0.023382470408830153,6.462668224092334e-05,0.3468617180318854,0.001575838163707955,0.13676402410755678,0.0007856874071749313,0.41200180177138795,0.05801697185015165
16626,On Device Research,2009,United Kingdom,3.0,True,True,1,0.0,0.0,56.0,1,0.0,False,False,True,False,False,True,False,True,1,0.468586,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.002686805605983589,0.0,0.32340935682016664,0.00014345531148355682,0.007845774490024658,0.0,0.3138354485998984,0.0004141693995671077
16806,TWILLION,2009,United Kingdom,2.0,True,False,1,0.0,0.0,8.0,1,1.0,True,False,True,True,True,True,False,True,4,2.792297772045591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,5.626981051924146e-55,0.0,0.0,0.0,1.274642843896496e-66
1713,SoBOOK,2009,France,1.0,False,False,1,29.048888680303968,0.0,85.0,1,32.0,False,False,False,False,False,True,False,True,7,0.559503,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.0033403529155471645,0.00045347578761812714,0.3308241682107704,5.03594815309515e-05,0.011347517730496455,0.001010816626310838,0.3195467826215598,0.003080432374059528
16581,Datum360,2009,United Kingdom,2.0,False,True,2,350.70689115790253,0.0,15.0,1,2.5,False,False,False,False,False,False,False,True,3,1.468985,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.00021784910318785856,0.0,0.23832818357705615,8.179414910677633e-07,0.0006724949562878278,0.0,0.23769860230175516,5.868797948395795e-06
16816,Kukunu,2009,United Kingdom,2.0,True,False,1,0.0,0.0,422.0,1,3.0,False,False,True,True,False,True,False,True,1,0.4,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,0.016919613680923682,0.0,0.362397173799743,0.0011254475697842008,0.03878054247926474,0.0,0.3610547271048372,0.0051355687850231
6838,Forest Chemical Group,2009,Spain,2.0,False,True,1,407.29930228374616,0.0,142.0,1,9.0,False,False,False,False,False,False,False,True,4,2.63581,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.003558202018735023,0.0,0.3046543909520677,1.8764183156758743e-05,0.04638619201725998,0.0,0.3725892598731812,0.011386946688179644
16543,Ubiquigent,2009,United Kingdom,1.0,False,True,1,582.7321303270381,0.0,166.0,1,12.0,False,False,False,False,False,False,False,True,4,0.804727,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.003485585651005737,0.0,0.28390762806859754,2.6850483373720423e-05,0.010087424344317418,0.0,0.2824519037399086,0.00018075336014090285
1936,miLibris,2009,France,1.0,True,True,1,0.0,0.0,50.0,1,1.0,True,False,True,False,False,False,False,True,2,2.050934,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,0.0009440127804807205,1.5684641302263237e-05,0.32343352069918785,0.00012423741817371885,0.004964539007092199,3.2613662337376176e-05,0.30762966617667253,0.003356546540071117
16886,CultureLabel,2009,United Kingdom,2.0,True,False,1,0.0,0.0,56.0,1,1.0,False,False,True,False,False,True,False,True,3,0.623243,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,0.002686805605983589,0.0,0.32340935682016664,0.00014345531148355682,0.007845774490024658,0.0,0.3138354485998984,0.0004141693995671077
16889,Orbel Health,2009,United Kingdom,2.0,True,False,1,0.0,0.0,21.0,1,3.0,False,False,True,False,False,False,False,True,2,0.385682,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0009440127804807205,0.0,0.28392004204446414,5.357055942110499e-06,0.002465814839722035,0.0,0.2870529923736489,3.629235917865878e-05
1869,Trainline Europe,2009,France,3.0,True,False,1,3098.5557591299876,5970.793538322479,330.3333333333333,3,12.7,False,True,True,False,False,True,False,True,3,1.837222,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,0.01183646793987365,0.0001189908030867771,0.3576169720524809,0.0006837976091095615,0.00851063829787234,0.0005535086449231175,0.29870355005037635,0.0009252490076019891
16502,Wizdish,2009,United Kingdom,3.0,True,False,1,7533.16702090882,0.0,0.0,1,10.0,False,True,False,True,False,False,False,False,7,0.053333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.031442887226780916,0.0,0.38191103173490737,0.047229844514077524,0.05424792647388478,0.0,0.37267959521237937,0.06262074190878206
9351,H.C. Carbon GmbH,2009,Germany,1.0,False,True,1,222.96821630953812,438.03543060195295,412.0,2,9.0,False,True,False,False,False,False,False,True,0,3.769454793565684,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.024689565027957303,4.588827785760366e-05,0.3474463633548383,0.0015571455860345612,0.14603616133518776,0.0005474035750272333,0.41803249728988184,0.06296346609805566
19717,Mosaicoon,2009,Italy,1.0,False,True,2,874.7804922727114,0.0,32.0,2,4.0,False,False,False,False,False,False,False,True,0,0.846529,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0015249437223150098,8.875143768815672e-05,0.3074092253074634,1.1954657076764961e-05,0.026929982046678638,0.00494750339609736,0.3383510564839111,0.002366042805335971
9349,Enorm Magazin,2009,Germany,1.0,True,False,1,254.9160007977418,0.0,25.0,1,2.0,False,False,False,False,False,True,False,True,1,3.769454793565684,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0.0009440127804807205,0.0,0.26300712321756664,1.8829841260815231e-06,0.004636068613815485,0.0,0.2783434202251936,2.8843321545281645e-06
16778,Qustodian,2009,United Kingdom,4.0,True,False,1,1198.928559736373,504.3657437075568,147.0,2,17.0,False,True,False,False,False,True,False,False,1,1.479705,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.005083145741050033,5.429313906260093e-05,0.31062243405840484,1.1549017098743285e-05,0.0004483299708585519,0.0,0.18804135022820415,6.869748420832758e-09
9347,AVIDAL Vascular,2009,Germany,1.0,True,True,1,477.19346920969457,0.0,659.0,1,4.0,False,True,False,False,False,False,False,True,0,3.769454793565684,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.02301938857018372,0.0,0.34606679963528725,0.0014589604635191157,0.13537320352341214,0.0,0.41171896300586985,0.05761987901482019
1887,Adictiz,2009,France,1.0,False,False,1,183.63419815411663,0.0,26.0,1,0.0,False,False,False,False,False,False,False,True,2,2.794660476152623,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0030498874446300197,0.00025838197085037597,0.34175906532050293,0.00026376570177567507,0.010638297872340427,0.0018275156459775822,0.330206541857075,0.004191049916737342
1452,Yatedo,2009,France,1.0,True,False,1,10736.821645013782,0.0,31.0,1,2.0,False,False,False,False,False,False,False,False,3,1.600226,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0006535473095635757,1.1828453956545795e-05,0.2966919358276893,0.00011037043865660892,0.0014184397163120568,8.969325852043429e-05,0.227071624072176,2.3579931463566227e-05
20254,Logopro,2009,Italy,1.0,False,True,1,0.0,0.0,78.0,1,5.0,False,False,True,True,False,False,True,True,1,0.148942,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,0.0036308183864643094,0.0,0.2931291949329344,0.00012341672822491163,0.07899461400359067,0.0,0.29851748335214867,0.004329299427599109
1636,ART FI,2009,France,2.0,False,True,1,20.820406675219548,0.0,90.0,1,4.0,False,False,False,False,False,False,False,True,3,2.794660476152623,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.004066516592840026,0.00026369301998575585,0.33274835305713313,0.00024854225814400425,0.019858156028368795,0.001012916500687422,0.32826910551454624,0.0031122820965777177
16529,Fliplet,2009,United Kingdom,3.0,True,True,1,0.0,0.0,7.0,1,0.0,False,False,True,False,False,False,False,True,6,0.75939,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0004356982063757171,0.0,0.28270245604009386,0.00011729449797077211,0.0013449899125756557,0.0,0.2861948022703987,0.0003059571251753252
1988,Fermentalg,2009,France,1.0,False,True,1,327.886444970703,495.9286243368725,22.333333333333332,3,10.0,True,False,False,False,False,False,True,True,0,2.87,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True,0.001597560090044296,0.0001001961476980088,0.31635816621470864,1.0963021561454138e-05,0.00851063829787234,0.0007614526614302833,0.3071157264002437,0.0012193403639841438
9390,Merkando,2009,Germany,2.0,False,False,1,0.0,0.0,36.0,1,11.0,False,False,True,False,False,False,False,True,2,3.769454793565684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0007261636772928619,0.0,0.2700065019255627,3.942045968347997e-06,0.004172461752433936,0.0,0.30745247237451323,0.00020629909840137628
19808,Plug&Wear Srl,2009,Italy,3.0,False,True,1,942.5642596007808,0.0,230.0,1,3.0,False,False,False,True,False,False,False,False,4,1.6253145011135857,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.007189020405199332,0.0,0.3189533039373659,0.00030208466203046196,0.02872531418312388,0.0,0.31033783006515675,0.0019613422046948236
16641,Wordy,2009,United Kingdom,1.0,True,True,1,0.0,0.0,422.0,1,3.0,False,False,True,True,False,True,False,True,1,0.064028,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,0.016919613680923682,0.0,0.362397173799743,0.0011254475697842008,0.03878054247926474,0.0,0.3610547271048372,0.0051355687850231
16523,Leading Edge Only,2009,United Kingdom,1.0,False,True,1,71.92518059805329,0.0,140.0,1,3.0,False,False,False,False,False,False,False,True,8,2.792297772045591,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0037034347541935954,0.0,0.31839027957030963,0.00017728418653580936,0.01098408428603452,0.0,0.33012833189472024,0.0006836042397299004
16863,ievo,2009,United Kingdom,1.0,False,True,3,0.0,0.0,285.0,1,7.7,False,True,True,False,False,False,False,True,1,0.848736,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.009367511437077918,0.0,0.3007527263342703,0.0003234059231839178,0.02869311813494732,0.0,0.30363882322318503,0.001207097662330134
1429,MyC,2009,France,2.0,True,True,1,6.861839208493576,0.0,138.0,1,19.0,False,False,True,False,False,False,False,True,12,2.36916,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.003993900225110741,0.00030454483765533856,0.3147251223399605,1.6665944243711365e-05,0.029787234042553193,0.0005792855740882838,0.34816420281845817,0.010251840289509715
20244,Shicon,2009,Italy,1.0,True,True,1,248.6898434107342,0.0,78.0,1,4.0,False,False,False,True,False,False,True,True,0,1.6253145011135857,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0036308183864643094,0.0,0.2931291949329344,0.00012341672822491163,0.07899461400359067,0.0,0.29851748335214867,0.004329299427599109
16869,FinanceAcar,2009,United Kingdom,2.0,True,True,1,0.0,0.0,422.0,1,3.0,False,False,True,True,False,True,False,True,1,2.792297772045591,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.016919613680923682,0.0,0.362397173799743,0.0011254475697842008,0.03878054247926474,0.0,0.3610547271048372,0.0051355687850231
16520,ehealthtracker,2009,United Kingdom,2.0,False,True,1,370.2571343568188,0.0,245.0,1,7.0,False,False,False,False,False,False,False,True,7,0.088782,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.008060416817950767,0.0,0.32987458654525986,0.00023086861485385277,0.02308899349921542,0.0,0.3335794756920751,0.0010583532607560868
1441,Revers.io,2009,France,1.0,True,True,3,0.0,0.0,17.8,3,8.5,True,False,True,False,False,False,False,True,2,6.076882,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,0.004647447534674316,0.0005012358511577857,0.3329787113949332,0.00013565997091816154,0.014893617021276596,0.0031488625390850397,0.33695074459728236,0.0053964551651596035
1875,Monbento,2009,France,2.0,False,False,1,346.4766411232972,0.0,156.0,1,3.0,False,False,False,False,False,False,False,True,2,2.794660476152623,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.0037034347541935954,0.0,0.30915828031980647,1.3085437849617363e-05,0.03546099290780142,0.0,0.34024719556240646,0.04283802423240788
20249,SplitGigs,2009,Italy,3.0,False,False,1,204.03504339788356,0.0,78.0,1,4.0,False,False,False,True,False,False,True,True,0,1.6253145011135857,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,0.0036308183864643094,0.0,0.2931291949329344,0.00012341672822491163,0.07899461400359067,0.0,0.29851748335214867,0.004329299427599109
1932,Lelivrescolaire.fr,2009,France,2.0,False,True,1,391.812013689019,0.0,90.0,1,6.0,False,False,False,False,False,False,False,True,5,2.039931,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.005155762108779319,0.000966523400654101,0.342841751976393,0.00013496955377030254,0.02695035460992908,0.005133220828927117,0.3410588109242039,0.003518356404548743
16882,Zattikka,2009,United Kingdom,1.0,True,False,1,0.0,0.0,154.0,1,3.0,False,True,True,False,False,False,False,True,0,2.792297772045591,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0009440127804807205,0.0,0.2988975953579863,0.00012065354924498372,0.0013449899125756557,0.0,0.28989579905863916,0.00030027823566552774
1874,DOZ,2009,France,2.0,False,True,2,9346.10233055242,35.562090018496995,131.0,4,4.2,False,True,False,True,True,True,False,False,1,1.5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.015757751797255103,0.0002361708305944518,0.3751698027766514,0.0016589232332776158,0.019858156028368795,0.00255355422522512,0.34816420281845817,0.018822387937508088
6915,Offset Options,2009,Spain,2.0,True,True,1,1137.6519558444104,0.0,422.0,1,3.0,False,False,False,True,False,True,False,False,1,1.7499398169582774,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.016919613680923682,0.0,0.362397173799743,0.0011254475697842008,0.007551240560949298,0.0,0.31610296582990755,0.001705202293438155
8733,GetYourGuide,2009,Germany,5.0,True,False,2,701.3874651562593,645.6086504539004,94.66666666666669,3,1.0,False,False,False,False,True,False,False,True,1,3.82756,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.009149662333890059,0.0004620696769870607,0.3386487619462238,0.0001635609699947304,0.0018544274455261937,1.8172463912895228e-06,0.2905703921730703,3.934273647952991e-06
9092,GrandCentrix,2009,Germany,1.0,False,True,1,90.24174061510205,0.0,659.0,1,5.0,False,True,False,False,False,False,False,True,1,3.769454793565684,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.02301938857018372,0.0,0.34606679963528725,0.0014589604635191157,0.13537320352341214,0.0,0.41171896300586985,0.05761987901482019
21692,Ciegus,2009,Finland,1.0,False,True,1,93.64994887113248,0.0,67.0,1,4.0,False,False,False,False,False,False,False,True,6,0.158556,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0017427928255028685,0.0,0.24260686213293337,3.511272516113781e-07,0.05238095238095239,0.0,0.3102760736196319,0.0032806003254520883
16256,PlaceFirst,2009,United Kingdom,1.0,False,True,1,71.96030397724833,0.0,83.0,1,2.0,False,False,False,False,False,False,False,True,3,2.792297772045591,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0.002033258296420013,0.0,0.2766676478645431,3.142641615168831e-06,0.005828289621161175,0.0,0.2697187688774333,2.4207859017180312e-05
59,Xopero,2009,Poland,1.0,False,True,1,288.6812809889206,0.0,44.0,1,5.0,False,False,False,False,False,False,False,True,10,0.272688,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.004502214799215744,0.000489135754804658,0.3263924480525231,0.0001220391051651062,0.07710280373831775,0.005795843258643708,0.40506750775710254,0.03866300908599985
9169,FLIP4NEW,2009,Germany,1.0,False,False,1,422.6063394512177,0.0,57.0,1,0.0,False,False,False,False,False,False,False,True,1,0.381494,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,0.002251107399607872,7.278448719587975e-09,0.3214083089497287,0.0001352875038793174,0.009735744089012517,0.0,0.3120381318653575,1.4548607468518505e-05
11940,Lunchgate,2009,Switzerland,2.0,True,False,1,23.026603403582673,0.0,160.0,1,4.0,False,True,False,False,False,False,False,True,5,3.5780204777777778,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.004502214799215744,0.0,0.31713845815804514,0.00015564478819455433,0.10266940451745381,0.0,0.33757835444949585,0.009039204401027616
16237,Recite Me,2009,United Kingdom,1.0,False,False,4,2.2309948804054525,0.0,285.0,1,8.2,False,True,True,False,False,False,False,True,1,0.669915,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.009367511437077918,0.0,0.3007527263342703,0.0003234059231839178,0.02869311813494732,0.0,0.30363882322318503,0.001207097662330134
21695,Uplause,2009,Finland,3.0,True,True,1,709.7422496179275,1400.288236487619,66.33333333333333,3,5.0,False,False,True,False,False,True,False,True,3,2.3713827288629736,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0.0055188439474257505,0.00011889556109819236,0.32467068484496586,0.000158679294487199,0.14523809523809525,0.005096770252570423,0.38754789272030654,0.08582138211234361
21698,MediSapiens,2009,Finland,1.0,True,True,1,133.1923903894865,204.27583440902345,65.0,3,3.7,True,False,True,False,False,True,False,True,1,1.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.0056640766828843225,0.00012872308935476094,0.3260892083644392,0.0002649984777983725,0.14523809523809525,0.004918894175755231,0.3865605095541401,0.08962636735902098
